id,name,platformwindows,platformlinux,platformmac
5428,Hidden Object Bundle 5 in 1,true,false,false
5429,Martial Law,true,true,false
5430,Barter Empire,true,false,false
5431,David.,true,false,true
5432,Drew and the Floating Labyrinth,true,true,true
5433,Garden Rescue,true,false,false
5434,Lif,true,false,false
5435,Ski Park Tycoon,true,false,false
5436,The Old Tree,true,false,true
5437,Containment Protocol,true,false,true
5438,Streets of Chaos,true,false,false
5439,BrainBread 2,true,true,true
5440,Gran Vitreous,true,false,false
5441,Into The War,true,false,false
5442,Diamond,true,false,false
5443,The Spatials,true,true,true
5444,Spectrum: First Light,true,true,true
5445,Musclecar Online,true,false,true
5446,samurai_jazz,true,false,false
5447,Vector 36,true,true,true
5448,Tennis Elbow 2013,true,false,true
5449,Toy Wars Invasion,true,false,false
5450,Hyphen,true,true,false
5451,Cylne,true,false,false
5452,Hero of the Kingdom II,true,true,true
5453,Racecraft,true,false,false
5454,Plazma Being,true,false,false
5455,Break the Cube,true,false,false
5456,Sky Battles,true,false,true
5457,GOCCO OF WAR,true,false,false
5458,Quarries of Scred,true,false,false
5459,Luminosity,true,false,false
5460,Damnation City of Death,true,false,false
5461,Pre-Civilization Marble Age,true,false,true
5462,FINAL FANTASY IV: THE AFTER YEARS,true,false,false
5463,Chip's Challenge 1,true,false,false
5464,AdVenture Capitalist,true,true,true
5465,Undead Shadows,true,false,false
5466,Shadowrun: Hong Kong - Extended Edition,true,true,true
5467,The Dark Stone from Mebara,true,false,false
5468,OBEY,true,true,true
5469,InnerSpace,true,true,true
5470,The Bluecoats: North vs South,true,false,true
5471,Keebles,true,false,true
5472,Vol'Talkes - The AI War,true,false,false
5473,Pro Basketball Manager 2016,true,false,false
5474,Naught Reawakening,true,false,false
5475,Steredenn,true,true,true
5476,Combat Air Patrol 2,true,false,false
5477,The Cosmos Is MINE!,true,false,false
5478,1942: The Pacific Air War,true,true,true
5479,Challenge of the Five Realms,true,true,true
5480,F-19 Stealth Fighter,true,true,false
5481,Hyperspeed,true,true,true
5482,Knights of the Sky,true,true,false
5483,A Quiver of Crows,true,true,true
5484,Rise & Shine,true,false,false
5485,HeartZ: Co-Hope Puzzles,true,true,true
5486,The Making of Grim Fandango Remastered: E3 and Beyond,true,true,true
5487,The Making of Grim Fandango Remastered: The Remastered Treatment,true,true,true
5488,001 Game Creator,true,false,false
5489,Frankenstein: Master of Death,true,true,true
5490,Pneuma: Breath of Life,true,false,false
5491,Mayan Death Robots,true,true,true
5492,Super Pixalo,true,true,true
5493,Rats - Time is running out!,true,false,true
5494,Legends of Atlantis: Exodus,true,false,false
5495,Terra Incognita ~ Chapter One: The Descendant,true,false,false
5496,Evolution II: Fighting for Survival,true,false,false
5497,Heroes of Hellas 3: Athens,true,false,true
5498,Hidden Object Bundle 4 in 1,true,false,false
5499,Gaokao.Love.100Days,true,false,false
5500,16 Bit Arena,true,false,false
5501,Caromble!,true,false,false
5502,Karate Master 2 Knock Down Blow,true,false,false
5503,Natural Soccer,true,false,false
5504,Pixel Soccer,true,false,true
5505,Perils of Man,true,true,true
5506,Soda Drinker Pro,true,false,false
5507,Wait - Extended,true,false,false
5508,Terraform,true,false,false
5509,Ghost Song,true,true,true
5510,Street Arena,true,true,true
5511,Fairy Fencer F,true,false,false
5512,Hatland Adventures,true,false,false
5513,Forsaken Isle,true,false,false
5514,Datswer,true,false,false
5515,Bloodbath Kavkaz,true,true,true
5516,Trackday Manager,true,false,false
5517,RUMP! - It's a Jump and Rump!,true,false,false
5518,Starship Traveller,true,true,true
5519,Nimble Writer,true,false,false
5520,Gun Wings,true,false,false
5521,Google Earth VR,true,false,false
5522,Social Justice Warriors,true,true,true
5523,ORBIT,true,false,false
5524,Hospital Manager,true,false,true
5525,Chip's Challenge 2,true,false,false
5526,Siege Wars,true,false,false
5527,Doodle God,true,true,true
5528,The Interview,true,false,false
5529,BattleLore: Command,true,false,true
5530,Quell Reflect,true,false,false
5531,Quell Memento,true,false,false
5532,Lex Mortis,true,false,false
5533,Bierzerkers,true,false,false
5534,SAMURAI WARRIORS 4-II,true,false,false
5535,Beyond Sol,true,false,false
5536,Autobahn Police Simulator,true,false,false
5537,Incognito,true,false,false
5538,Divine Slice of Life,true,true,true
5539,GUILTY GEAR XX ACCENT CORE PLUS R,true,false,false
5540,Sector Zero,true,false,true
5541,Voices from the Sea,true,false,false
5542,The Asskickers,true,false,false
5543,Immune,true,false,true
5544,Walkover,true,false,false
5545,Saint Seiya: Soldiers' Soul,true,false,false
5546,Abyss Raiders: Uncharted,true,false,false
5547,Abyss Cave,true,false,false
5548,Wooden Floor,true,false,false
5549,M4 Tank Brigade,true,false,false
5550,FIM Speedway Grand Prix 15,true,false,false
5551,UFHO2,true,true,true
5552,Disney Mickey's Typing Adventure,true,false,false
5553,MyDream,true,false,true
5554,Night Mysteries: The Amphora Prisoner,true,false,false
5555,Ame no Marginal -Rain Marginal-,true,false,false
5556,Odysseus: Long Way Home,true,false,true
5557,INIT.,true,false,false
5558,Hyperspace Pinball,true,true,true
5559,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,true,false,false
5560,Fruits Inc. Deluxe Pack,true,false,false
5561,Notrium,true,false,false
5562,Corrosion: Cold Winter Waiting [Enhanced Edition],true,false,false
5563,Dead TrailZ,true,false,true
5564,Soul Locus,true,false,true
5565,The Black Watchmen,true,false,true
5566,Edolie,true,false,false
5567,Copy Kitty,true,false,false
5568,BlastZone 2,true,false,false
5569,Panda School Browser,true,false,false
5570,Littlewitch Romanesque: Editio Regia,true,false,false
5571,The Rainy Port Keelung,true,false,false
5572,The Undying Plague,true,false,false
5573,Dark Forester,true,false,false
5574,Lord of the Dark Castle,true,true,true
5575,Cubicle Quest,true,false,false
5576,TableTop Cricket,true,false,false
5577,PeriAreion,true,false,true
5578,Mighty Dungeons,true,false,true
5579,Burstfire,true,false,false
5580,Tokyo Hosto,true,false,false
5581,Solar System Conflict,true,false,false
5582,Supercharged Robot VULKAISER,true,true,false
5583,ARMED SEVEN,true,true,false
5584,Aftermath,true,false,false
5585,Audition Online,true,false,false
5586,Snail Bob 2,true,false,true
5587,Fatty Maze's Adventures,true,false,true
5588,Ancestory,true,false,false
5589,Active Gaming advertising app,true,true,true
5590,GunWorld,true,false,false
5591,Gremlin Invasion: Survivor,true,false,false
5592,Exostorm,true,true,true
5593,Time Mysteries: Inheritance - Remastered,true,true,true
5594,The Gate,true,false,false
5595,EITR,true,true,true
5596,Environmental Station Alpha,true,false,true
5597,Wolfenstein: The Old Blood,true,false,false
5598,No Pineapple Left Behind,true,true,true
5599,TransOcean 2: Rivals,true,false,true
5600,Scraps: Modular Vehicle Combat,true,true,true
5601,Revolution 60,true,false,false
5602,Mighty Switch Force! Academy,true,true,true
5603,Dead Sea,true,false,false
5604,LawBreakers,true,false,false
5605,BLADESTORM: Nightmare,true,false,false
5606,Call of the Ninja!,true,false,true
5607,The Martian VR Experience,true,false,false
5608,From Bedrooms to Billions: Making of Speedball 2,true,true,true
5609,Tales of Cosmos,true,false,false
5610,Love And Order,true,true,true
5611,Fly in the House,true,false,false
5612,HassleHeart,true,false,true
5613,Airport Firefighters - The Simulation,true,false,false
5614,Area-X,true,false,false
5615,BIOS,true,false,false
5616,Combat Cats,true,false,false
5617,Sandmason,true,false,false
5618,Dodge,true,false,false
5619,Sherlock Holmes: The Devil's Daughter,true,false,false
5620,Alganon,true,false,false
5621,Red Stone Online,true,false,false
5622,Wizards' Clash,true,true,true
5623,The Bug Butcher,true,true,true
5624,Giana Sisters 2D,true,false,false
5625,MANOS: The Hands of Fate - Director's Cut,true,false,false
5626,Cannibal,true,false,false
5627,Pixel Puzzles 2: Anime,true,false,false
5628,Bonetown - The Power of Death,true,false,false
5629,Streets of Fury EX,true,false,false
5630,Planet of the Eyes,true,false,true
5631,Bloodwood Reload,true,false,false
5632,Pixel Puzzles Ultimate,true,false,false
5633,Cricket Captain 2015,true,false,false
5634,Outpost 13,true,true,true
5635,The Corporate Machine,true,false,false
5636,Regency Solitaire,true,false,true
5637,Niffelheim,true,true,true
5638,Rustbucket Rumble,true,true,true
5639,DRAGON: A Game About a Dragon,true,false,false
5640,Pixel: ru²,true,false,false
5641,Tower of Eglathia,true,false,false
5642,Counter Spell,true,false,false
5643,Venusian Vengeance,true,false,true
5644,Avalanche 2: Super Avalanche,true,false,false
5645,Survival: Postapocalypse Now,true,false,false
5646,Ceres,true,true,true
5647,DROD: The Second Sky,true,true,true
5648,DROD RPG: Tendry's Tale,true,true,true
5649,Belladonna,true,false,false
5650,The Defenders: The Second Wave,true,false,false
5651,Clean'Em Up,true,false,false
5652,Veteran Combat,true,false,false
5653,Scribble Space,true,true,true
5654,Sometimes: Success Requires Sacrifice,true,false,false
5655,Age of Fear: The Undead King,true,true,true
5656,Intergalactic Bubbles,true,true,true
5657,Quiplash,true,false,true
5658,Fire With Fire: Online Tower Attack and Defense,true,false,false
5659,Eternal Senia,true,false,false
5660,UnReal World,true,true,true
5661,Hyperdimension Neptunia Re;Birth2 Sisters Generation,true,false,false
5662,Solar Division,true,true,true
5663,On My Own,true,true,true
5664,Invisible Apartment,true,true,true
5665,Dev Guy,true,false,false
5666,MadSpace: To Hell and Beyond,true,true,false
5667,Z.A.R.,true,true,false
5668,Cultures - Northland,true,false,false
5669,Cultures - 8th Wonder of the World,true,false,false
5670,Pregnancy,true,false,false
5671,Valhalla Hills,true,true,true
5672,Crazy Machines 3,true,false,false
5673,The Descendant,true,false,true
5674,Tales of Zestiria,true,false,false
5675,Riff Racer,true,false,false
5676,Beach Bounce,true,true,true
5677,The World Named Fred,true,false,true
5678,Chesster,true,true,true
5679,Fort Meow,true,false,false
5680,Judge Dredd: Countdown Sector 106,true,true,true
5681,Fair Strike,true,false,false
5682,Locoland,true,false,false
5683,Finders,true,false,true
5684,Curse of Mermos,true,false,false
5685,MadOut,true,true,true
5686,Spirit Of War,true,false,true
5687,Little Cells,true,true,true
5688,King of Dragon Pass,true,false,true
5689,The Westport Independent,true,true,true
5690,Cakewalk Sound Center,true,false,false
5691,Rapture Session/Pro,true,false,false
5692,Reflections,true,true,true
5693,Defect,true,true,true
5694,LEGO® Jurassic World,true,false,true
5695,Farlight Explorers,true,false,false
5696,Catacombs of the Undercity,true,true,true
5697,Sneaky Ninja,true,true,true
5698,Dead Realm,true,false,true
5699,The Silent Age,true,false,true
5700,Poppy Kart,true,false,false
5701,Urban Empire,true,false,false
5702,Hidden: On the trail of the Ancients,true,false,false
5703,The Way We ALL GO,true,true,true
5704,Porcunipine,true,false,true
5705,The Indie Mixtape,true,false,false
5706,Subspace Continuum,true,false,false
5707,The Universim,true,true,true
5708,Princess Battles,true,true,true
5709,Road Works,true,false,false
5710,Kaiju Panic,true,false,true
5711,An Octave Higher,true,true,true
5712,Futuridium EP Deluxe,true,true,true
5713,DGU: Death God University,true,false,false
5714,Caravan,true,true,true
5715,Giana Sisters: Dream Runners,true,false,false
5716,Better Late Than DEAD,true,false,true
5717,Star Horizon,true,true,true
5718,Ghost Encounters: Deadwood - Collector's Edition,true,false,false
5719,Chicken Invaders 5,true,true,true
5720,Dreamscapes: Nightmare's Heir - Premium Edition,true,false,false
5721,Time of Dragons,true,true,true
5722,Bombshell,true,false,false
5723,Snails,true,false,false
5724,Hyperdimension Neptunia Re;Birth3 V Generation,true,false,false
5725,Metamorphabet,true,false,true
5726,Rooftop Cop,true,false,true
5727,Love at First Sight,true,true,true
5728,Dungeon Highway,true,true,true
5729,how do you Do It?,true,false,true
5730,Stephen's Sausage Roll,true,true,true
5731,House of Caravan,true,false,true
5732,Plug & Play,true,true,true
5733,Rad Rodgers,true,false,false
5734,Spellbind,true,false,false
5735,DEUS EX MACHINA 2,true,false,true
5736,Oil Enterprise,true,true,true
5737,Train Valley,true,true,true
5738,D.U.S.T.,true,false,false
5739,The Deadly Tower of Monsters,true,false,false
5740,Spud!,true,false,false
5741,Casey Powell Lacrosse 16,true,false,false
5742,Aces of the Luftwaffe,true,false,false
5743,Ankh - Anniversary Edition,true,false,false
5744,Parvaneh: Legacy of the Light's Guardians,true,false,false
5745,VolChaos,true,false,false
5746,Hypership Out of Control,true,false,false
5747,Starlight Tactics,true,false,false
5748,Five Nights at Freddy's 3,true,false,false
5749,WRC 5,true,false,false
5750,Bunker - The Underground Game,true,false,false
5751,Aberoth,true,true,true
5752,Devouring Stars,true,true,true
5753,"Please, Don’t Touch Anything",true,true,true
5754,ChaosTower,true,false,false
5755,LoveBeat,true,false,false
5756,Claws & Feathers,true,false,false
5757,Assassin’s Creed® Chronicles: China,true,false,false
5758,Tadpole Treble,true,true,true
5759,STAR WARS™: X-Wing Special Edition,true,false,false
5760,Stars Beyond Reach,true,true,true
5761,PAYDAY: The Web Series: The Vault,true,true,true
5762,PAYDAY: The Web Series: Hector,true,true,true
5763,PAYDAY: The Web Series: The Elephant,true,true,true
5764,PAYDAY: The Web Series: Greta: The Assassin,true,true,true
5765,PAYDAY: The Web Series: Vlad & Gage,true,true,true
5766,We Are Legion,true,true,true
5767,Decisive Campaigns: Case Blue,true,false,false
5768,Miner Warfare,true,false,false
5769,The Settlers Online,true,false,true
5770,MISSING: An Interactive Thriller - Episode One,true,false,true
5771,Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,true,false,true
5772,The Lost City Of Malathedra,true,false,false
5773,STATIC: Investigator Training,true,false,false
5774,Deadly Sin,true,false,false
5775,Echoes Of Aetheria,true,false,false
5776,Trigger Saint,true,false,false
5777,Coated,true,true,true
5778,Prison Tycoon Alcatraz,true,false,false
5779,Why So Evil 2: Dystopia,true,false,false
5780,The Adventures of Tree,true,true,false
5781,Indie Assault,true,false,true
5782,Pester,true,false,false
5783,Slinki,true,true,false
5784,East Tower - Akio,true,false,true
5785,An Imp? A Fiend!,true,false,false
5786,Shin Samurai Jazz,true,false,false
5787,GlassWire,true,false,false
5788,Race Online,true,true,true
5789,Bomb The Monsters!,true,false,false
5790,CyberLink PowerDirector 14 Ultra,true,false,false
5791,Sky Force Anniversary,true,true,true
5792,Sebastien Loeb Rally EVO,true,false,false
5793,TDP5 Arena 3D,true,false,false
5794,Crazy Steam Bros 2,true,true,true
5795,Second Coming: Tactical Training,true,false,false
