id,name,controllersupport,isfree,categorysingleplayer,categorymultiplayer,categorycoop,categorymmo,categoryinapppurchase,categoryincludesrcsdk,categoryincludeleveleditor,categoryvrsupport
5183,Tallowmere,true,false,true,true,false,false,false,false,false,false
5184,Soccer Legends,false,false,true,false,false,false,false,false,false,false
5185,TDP4:Team Battle,false,true,true,true,false,false,false,false,false,false
5186,Crunch Time!,false,false,true,false,false,false,false,false,false,false
5187,Wanted Corp.,false,false,true,true,true,false,false,false,false,false
5188,WolfWars,false,false,true,true,true,false,false,false,false,false
5189,Armed with Wings: Rearmed,false,false,true,true,false,false,false,false,false,false
5190,The Depths of Tolagal,false,false,true,false,false,false,false,false,false,false
5191,Ninja Guy,false,false,true,false,false,false,false,false,false,false
5192,Elements: Soul of Fire,false,false,true,false,false,false,false,false,false,false
5193,Bunny Bash,false,false,false,true,false,false,false,false,false,false
5194,Aqua Panic!,true,false,true,false,false,false,false,false,false,false
5195,The Tiny Tale 2,false,false,true,false,false,false,false,false,false,false
5196,Sunrider Academy,false,false,true,false,false,false,false,false,false,false
5197,Gunslugs 2,true,false,true,true,false,false,false,false,false,false
5198,Death Goat,true,false,true,false,false,false,false,false,false,false
5199,Unhack,false,false,true,false,false,false,false,false,false,false
5200,Deepworld,false,true,false,true,false,true,false,false,false,false
5201,Yelaxot,true,false,true,false,false,false,false,false,false,false
5202,Razenroth,false,false,true,false,false,false,false,false,false,false
5203,RaidersSphere4th,false,false,true,false,false,false,false,false,false,true
5204,Solar War,false,false,true,false,false,false,false,false,false,false
5205,Siege of Turtle Enclave,false,false,true,false,false,false,false,false,false,false
5206,Let There Be Life,false,false,true,false,false,false,false,false,false,false
5207,Pulsen,true,false,true,true,false,false,false,false,false,false
5208,Bolt,false,false,true,false,false,false,false,false,false,false
5209,Mad Games Tycoon,false,false,true,false,false,false,false,false,false,false
5210,Pluck,true,false,true,true,false,false,false,false,false,false
5211,Chronicles of Teddy,true,false,true,false,false,false,false,false,false,false
5212,Colonial Conquest,false,false,true,true,false,false,false,false,false,false
5213,Wars Across The World,false,false,true,true,false,false,false,false,false,false
5214,The Lady,false,false,true,false,false,false,false,false,false,false
5215,Stay Dead Evolution,true,false,true,false,false,false,false,false,false,false
5216,Nexus : One Core,false,false,true,true,true,false,false,false,false,false
5217,On A Roll 3D,false,false,true,false,false,false,false,false,false,false
5218,Unraveled: Tale of the Shipbreaker's Daughter,true,false,true,false,false,false,false,false,false,false
5219,Glorkian Warrior: The Trials Of Glork,true,false,true,false,false,false,false,false,false,false
5220,Age of Fear 2: The Chaos Lord,false,false,true,true,false,false,false,false,false,false
5221,Steam Heroes,false,false,true,false,false,false,false,false,false,false
5222,Hotline Miami 2: Wrong Number Digital Comic,false,true,true,false,false,false,false,false,false,false
5223,Isaac the Adventurer,false,false,true,false,false,false,false,false,false,false
5224,Samphi,false,false,true,false,false,false,false,false,false,false
5225,Lazors,false,false,true,false,false,false,false,false,false,false
5226,Greyfox,true,false,true,false,false,false,false,false,false,false
5227,Paparazzi,true,false,true,true,false,false,false,false,false,false
5228,Countless Rooms of Death,false,false,true,false,false,false,false,false,false,false
5229,Vulture for NetHack,false,false,true,false,false,false,false,false,false,false
5230,BANZAI PECAN: The Last Hope For the Young Century,false,false,true,false,false,false,false,false,false,false
5231,Fallen Temple,false,false,true,false,false,false,false,false,false,false
5232,Loot Hunter,false,false,true,false,false,false,false,false,false,false
5233,Camera Obscura,true,false,true,false,false,false,false,false,true,false
5234,Crayon Chronicles,true,false,true,false,false,false,false,false,false,false
5235,Stardust Vanguards,true,false,false,true,false,false,false,false,false,false
5236,TRIP Steam Edition,false,false,true,false,false,false,false,false,false,false
5237,Super Cyborg,false,false,true,true,true,false,false,false,false,false
5238,Throbax TD,false,false,true,true,true,false,false,false,false,false
5239,Relativity Wars - A Science Space RTS,false,false,true,false,false,false,false,false,false,false
5240,Barren Roads,false,false,true,true,true,false,false,false,false,false
5241,stratO,true,false,true,false,false,false,false,false,false,false
5242,The Great Fusion,false,false,true,false,false,false,false,false,false,false
5243,Cahors Sunset,false,false,true,false,false,false,false,false,false,false
5244,Crest,false,false,true,false,false,false,false,false,false,false
5245,Among Ripples,false,true,true,false,false,false,false,false,false,false
5246,Dustoff Heli Rescue,true,false,true,false,false,false,false,false,false,false
5247,A.V.,true,false,true,false,false,false,false,false,false,true
5248,Flem,true,false,true,false,false,false,false,false,false,false
5249,Geared,false,false,true,false,false,false,false,false,false,false
5250,Chronicles of a Dark Lord: Episode II War of The Abyss,false,false,true,false,false,false,false,false,false,false
5251,Keep Talking and Nobody Explodes,true,false,false,false,true,false,false,false,false,true
5252,Plush,false,false,true,false,false,false,false,false,false,false
5253,SickBrick,false,false,true,false,false,false,false,false,true,false
5254,Tembo The Badass Elephant,true,false,true,false,false,false,false,false,false,false
5255,Hitbox,true,false,true,true,false,false,false,false,false,false
5256,Ultimate Space Commando,false,false,true,true,true,false,false,false,false,false
5257,Space Station Alpha,false,false,true,false,false,false,false,false,false,false
5258,Hatred,false,false,true,false,false,false,false,false,false,false
5259,Lux Delux,false,false,true,true,false,false,false,false,true,false
5260,DP Animation Maker,false,false,false,false,false,false,false,false,false,false
5261,Dispatcher,false,false,true,true,false,false,false,false,false,false
5262,BiT Evolution,true,false,true,false,false,false,false,false,false,false
5263,The Clans - Saga of the Twins,false,false,true,false,false,false,false,false,false,false
5264,Sym,false,false,true,false,false,false,false,false,true,false
5265,Hashtag Dungeon,false,false,true,false,false,false,false,false,true,false
5266,Games of Glory,false,true,false,true,false,false,false,false,false,false
5267,Arizona Sunshine,false,false,true,true,true,false,false,false,false,true
5268,Skyworld,true,false,true,true,false,false,false,false,false,true
5269,MechWarrior Online,false,true,false,true,false,true,false,false,false,false
5270,Air Guardians,false,false,true,false,false,false,false,false,false,false
5271,SCHAR: Blue Shield Alliance,true,false,true,true,false,false,false,false,false,false
5272,Aspectus: Rinascimento Chronicles,false,false,true,false,false,false,false,false,false,false
5273,Nevermind,false,false,true,false,false,false,false,false,false,false
5274,Manyland,false,false,false,true,false,true,false,false,true,false
5275,Zombie Kill of the Week - Reborn,false,false,true,true,false,false,false,false,false,false
5276,RIOT- Civil Unrest,true,false,true,true,false,false,false,false,true,false
5277,Into The Gloom,false,false,true,false,false,false,false,false,false,false
5278,Train of Afterlife,false,false,true,false,false,false,false,false,false,false
5279,Sakura Angels,false,false,true,false,false,false,false,false,false,false
5280,Sword Daughter,true,false,true,false,false,false,false,false,false,false
5281,Gunscape,false,true,true,true,true,false,false,false,true,false
5282,Shipwreck,true,false,true,false,false,false,false,false,false,false
5283,Human Extinction Simulator,false,false,true,false,false,false,false,false,false,false
5284,Bret Airborne,false,false,true,false,false,false,false,false,false,false
5285,BoxesWithGuns,true,false,true,false,false,false,false,false,false,false
5286,Heroes Never Lose: Professor Puzzler's Perplexing Ploy,true,false,true,true,false,false,false,false,false,false
5287,Terminal Hacker - Into the Deep,false,false,true,false,false,false,false,false,false,false
5288,Phantasmal,false,false,true,false,false,false,false,false,false,false
5289,Airships: Conquer the Skies,false,false,true,true,false,false,false,false,false,false
5290,HIS (Heroes In the Sky),false,true,true,true,true,false,false,false,false,false
5291,12 Labours of Hercules,false,false,true,false,false,false,false,false,false,false
5292,HyperRogue,false,false,true,true,true,false,false,false,true,false
5293,"It came from space, and ate our brains",true,false,true,true,true,false,false,false,false,false
5294,Witch's Pranks: Frog's Fortune Collector's Edition,false,false,true,false,false,false,false,false,false,false
5295,Pixel Privateers,false,false,true,true,true,false,false,false,false,false
5296,Fermi's Path,true,false,true,false,false,false,false,false,true,false
5297,Refactor,true,false,true,false,false,false,false,false,false,false
5298,Samudai,false,false,false,true,false,false,false,false,false,false
5299,Dark Quest,false,false,true,false,false,false,false,false,false,false
5300,Corona MotorSport,false,false,true,false,false,false,false,false,false,false
5301,Synonymy,false,false,true,true,false,false,false,false,false,false
5302,Toto Temple Deluxe,true,false,true,true,true,false,false,false,false,false
5303,Pixel Survivors,false,false,true,false,false,false,false,false,false,false
5304,Destination Sol,false,true,true,false,false,false,false,false,false,false
5305,15 Days,false,false,true,false,false,false,false,false,false,false
5306,The Mystery of the Druids,false,false,true,false,false,false,false,false,false,false
5307,MagNets,true,false,true,false,false,false,false,false,false,false
5308,World of Subways 4 – New York Line 7,false,false,true,false,false,false,false,false,false,false
5309,SimpleRockets,false,false,true,false,false,false,false,false,false,false
